"","Course.Identifier","College","Department","Merged","Subject.Code","Catalog.Number","Course.Description","Course.Level","Total.Student.Count","D_GRADE_COUNT","FAIL_GRADE_COUNT","WITHDRAW_GRADE_COUNT","DEW_COUNT","PASS_GRADE_COUNT","WITHDRAW_FULLMED_GRADE_COUNT","INCOMPLETE_UNGRADED_COUNT","TERM_LD","ACAD_YR_SID","Percent.D.Grade","Percent.E.Grade","Percent.W.Grade","Percent.DEW","Percent.Passed","Per.Full..Medical.Withdrawal","Per.Ungraded..Incomplete","P.F.Opt","Units","Mode","Class..","Sections","Total.Enroll","Max.Enroll","Rm.Cap","Early_Morning","Mid_Morning","Early_Afternoon","Mid_Afternoon","Evening","Asynchronous","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Laboratory","Lecture","Colloquim","Seminar","Workshop","Discussion","Studio","Practicum","In_Person","Full_Online","IntractTV","Hybrid","Live_Online","Reg_Session","First_Half_Session","Second_Half_Session","First_Third_Session","Second_Third_Session","Third_Third_Session","Ten_Week","Thirteen_Week","Other","College_Number"
"3365","Spring 2020_BCOM_214","Eller College of Management","Management and Organizations","BCOM_214","BCOM","214","Fundamentals of Bus Comm","Lower Division",701,0,4,2,6,693,2,0,"Spring 2020",2020,0,0.6,0.3,0.9,98.9,0.3,0,"",3,"In Person",1044089,13,630,430,618,3,7,3,0,0,0,13,0,13,0,13,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"3366","Spring 2020_BCOM_314R","Eller College of Management","Management and Organizations","BCOM_314R","BCOM","314R","Business Communication","Upper Division",422,0,1,1,2,420,0,0,"Spring 2020",2020,0,0.2,0.2,0.5,99.5,0,0,"",3,"In Person",1104063,15,422,0,591,8,0,0,7,0,0,0,15,0,15,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"3367","Spring 2020_BCOM_315","Eller College of Management","Management and Organizations","BCOM_315","BCOM","315","Management Comm Review","Upper Division",11,0,0,2,2,9,0,0,"Spring 2020",2020,0,0,18.2,18.2,81.8,0,0,"",2,"FullOnline",159019,2,11,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
"3368","Spring 2020_BE_120","College of Agric and Life Sci","Biosystems Engineering","BE_120","BE","120","Basic Comptr Skills Off Apps","Lower Division",61,1,5,3,9,50,2,0,"Spring 2020",2020,1.6,8.2,4.9,14.8,82,3.3,0,"",3,"FullOnline",173573,2,19,600,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1
"3369","Spring 2020_BE_120","College of Agric and Life Sci","Biosystems Engineering","BE_120","BE","120","Basic Comptr Skills Off Apps","Lower Division",61,1,5,3,9,50,2,0,"Spring 2020",2020,1.6,8.2,4.9,14.8,82,3.3,0,"",3,"Hybrid",366811,4,42,390,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1
"3370","Spring 2020_BE_170A1","College of Agric and Life Sci","Biosystems Engineering","BE_170A1","BE","170A1","Basc Cncpt+Watr Rel Appl","Lower Division",249,2,8,20,30,218,1,0,"Spring 2020",2020,0.8,3.2,8,12,87.6,0.4,0,"",3,"FullOnline",172161,2,249,330,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1
"3371","Spring 2020_BE_170A2","College of Agric and Life Sci","Biosystems Engineering","BE_170A2","BE","170A2","Sci, Techn+Environment","Lower Division",82,2,10,8,20,60,2,0,"Spring 2020",2020,2.4,12.2,9.8,24.4,73.2,2.4,0,"",3,"FullOnline",255707,3,82,150,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1
"3372","Spring 2020_BE_205","College of Agric and Life Sci","Biosystems Engineering","BE_205","BE","205","Engr Anlytc Cmptr Skills","Lower Division",39,0,2,1,3,34,2,0,"Spring 2020",2020,0,5.1,2.6,7.7,87.2,5.1,0,"",3,"Hybrid",151169,2,39,120,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
"3373","Spring 2020_BE_221","College of Agric and Life Sci","Biosystems Engineering","BE_221","BE","221","Introduction To Cad","Lower Division",74,0,3,6,9,61,4,0,"Spring 2020",2020,0,4.1,8.1,12.2,82.4,5.4,0,"",3,"Hybrid",523972,6,74,210,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1
"3374","Spring 2020_BE_310","College of Agric and Life Sci","Biosystems Engineering","BE_310","BE","310","Intro to Biosystems Analytics","Upper Division",6,0,0,0,0,6,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,"In Person",94136,1,6,40,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3375","Spring 2020_BE_350","College of Agric and Life Sci","Biosystems Engineering","BE_350","BE","350","Adv Hydroponic Crop Production","Upper Division",10,0,0,0,0,10,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,"In Person",95416,1,10,35,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3376","Spring 2020_BE_350L","College of Agric and Life Sci","Biosystems Engineering","BE_350L","BE","350L","Adv Hydroponic Crop Production","Upper Division",11,0,0,0,0,11,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",1,"In Person",95417,1,11,35,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3377","Spring 2020_BE_423","College of Agric and Life Sci","Biosystems Engineering","BE_423","BE","423","Biosystems Analysis+Dsgn","Upper Division",9,0,1,0,1,8,0,0,"Spring 2020",2020,0,11.1,0,11.1,88.9,0,0,"",3,"In Person",70484,1,8,40,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3378","Spring 2020_BE_444","College of Agric and Life Sci","Biosystems Engineering","BE_444","BE","444","Aquaponics Engineering","Upper Division",12,0,0,0,0,12,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,"In Person",95104,1,12,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3379","Spring 2020_BE_452","College of Agric and Life Sci","Biosystems Engineering","BE_452","BE","452","Sustain+Innovatn Global","Upper Division",16,0,0,0,0,15,1,0,"Spring 2020",2020,0,0,0,0,93.8,6.3,0,"",3,"In Person",69016,1,16,44,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3380","Spring 2020_BE_459","College of Agric and Life Sci","Biosystems Engineering","BE_459","BE","459","Dsg Wstwtr Trtmt+Dsp Sys","Upper Division",12,0,1,0,1,11,0,0,"Spring 2020",2020,0,8.3,0,8.3,91.7,0,0,"",3,"FullOnline",187502,2,12,50,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1
"3381","Spring 2020_BE_475A","College of Agric and Life Sci","Plant Sciences, Sch","BE_475A","BE","475A","Applied Plant Physiology","Upper Division",9,0,0,1,1,8,0,0,"Spring 2020",2020,0,0,11.1,11.1,88.9,0,0,"",3,"In Person",72847,1,9,30,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3382","Spring 2020_BE_485","College of Agric and Life Sci","Biosystems Engineering","BE_485","BE","485","Remote Sensing Data and Method","Upper Division",8,0,0,0,0,8,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,"In Person",84882,1,8,30,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3383","Spring 2020_BIOC_296B","College of Science","Chemistry & Biochemistry - Sci","BIOC_296B","BIOC","296B","Intro to Biochem Rsrch","Lower Division",38,0,1,1,2,36,0,0,"Spring 2020",2020,0,2.6,2.6,5.3,94.7,0,0,"",1,"In Person",51640,1,38,70,70,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3384","Spring 2020_BIOC_384","College of Science","Chemistry & Biochemistry - Sci","BIOC_384","BIOC","384","Fndtns in Biochemistry","Upper Division",390,0,1,1,2,383,5,0,"Spring 2020",2020,0,0.3,0.3,0.5,98.2,1.3,0,"",3,"In Person",81718,1,390,395,390,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3385","Spring 2020_BIOC_385","College of Science","Chemistry & Biochemistry - Sci","BIOC_385","BIOC","385","Metabolic Biochemistry","Upper Division",344,4,6,9,19,324,1,0,"Spring 2020",2020,1.2,1.7,2.6,5.5,94.2,0.3,0,"",3,"In Person",81719,1,207,240,247,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3386","Spring 2020_BIOC_385","College of Science","Chemistry & Biochemistry - Sci","BIOC_385","BIOC","385","Metabolic Biochemistry","Upper Division",344,4,6,9,19,324,1,0,"Spring 2020",2020,1.2,1.7,2.6,5.5,94.2,0.3,0,"",3,"FullOnline",250434,3,137,150,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5
"3387","Spring 2020_BIOC_395A","College of Science","Chemistry & Biochemistry - Sci","BIOC_395A","BIOC","395A","Minority Biomd Rsrch Clq","Upper Division",16,0,0,0,0,16,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",1,"In Person",51588,1,16,40,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3388","Spring 2020_BIOC_462B","College of Science","Chemistry & Biochemistry - Sci","BIOC_462B","BIOC","462B","Biochemistry","Upper Division",74,0,0,4,4,70,0,0,"Spring 2020",2020,0,0,5.4,5.4,94.6,0,0,"",4,"In Person",735546,9,153,374,526,0,0,6,3,0,0,0,6,1,4,0,0,0,0,2,0,1,0,6,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,5
"3389","Spring 2020_BIOC_463A","College of Science","Chemistry & Biochemistry - Sci","BIOC_463A","BIOC","463A","Biochem Lab Techniques","Upper Division",23,0,1,0,1,22,0,0,"Spring 2020",2020,0,4.3,0,4.3,95.7,0,0,"",4,"In Person",260164,3,46,60,33,1,0,0,1,1,0,1,2,1,2,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5
"3390","Spring 2020_BIOC_466","College of Science","Chemistry & Biochemistry - Sci","BIOC_466","BIOC","466","Biochem of Nucleic Acids","Upper Division",66,0,2,0,2,64,0,0,"Spring 2020",2020,0,3,0,3,97,0,0,"",4,"In Person",120597,2,99,105,143,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5
"3391","Spring 2020_BME_481A","Eller College of Management","McGuire Ctr: Entrepreneurship","BME_481A","BME","481A","Innovation/Translation & ENTR","Upper Division",6,0,0,0,0,6,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",2,"In Person",82928,1,6,30,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3392","Spring 2020_BNAD_100","Eller College of Management","Eller Administration","BNAD_100","BNAD","100","Lang. & Context of Business","Lower Division",1166,7,34,10,51,1102,13,0,"Spring 2020",2020,0.6,2.9,0.9,4.4,94.5,1.1,0,"",1,"In Person",295809,4,1166,0,1560,0,0,2,2,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2
"3393","Spring 2020_BNAD_200","Eller College of Management","Eller Administration","BNAD_200","BNAD","200","Career Management in Business","Lower Division",40,0,0,0,0,39,1,0,"Spring 2020",2020,0,0,0,0,97.5,2.5,0,"",1,"In Person",84355,1,40,50,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3394","Spring 2020_BNAD_240","Eller College of Management","Eller Administration","BNAD_240","BNAD","240","Careers In Consulting","Lower Division",18,0,0,0,0,18,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",1,"Hybrid",91188,1,18,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
"3395","Spring 2020_BNAD_276","Eller College of Management","Eller Administration","BNAD_276","BNAD","276","Statistic Inference in Mngmt","Lower Division",347,5,10,9,24,321,2,0,"Spring 2020",2020,1.4,2.9,2.6,6.9,92.5,0.6,0,"",3,"In Person",154129,2,329,580,636,0,0,1,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"3396","Spring 2020_BNAD_276","Eller College of Management","Eller Administration","BNAD_276","BNAD","276","Statistic Inference in Mngmt","Lower Division",347,5,10,9,24,321,2,0,"Spring 2020",2020,1.4,2.9,2.6,6.9,92.5,0.6,0,"",3,"FullOnline",84364,1,18,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
"3397","Spring 2020_BNAD_277","Eller College of Management","Eller Administration","BNAD_277","BNAD","277","Analytic Methods for Business","Lower Division",753,1,10,9,20,729,4,0,"Spring 2020",2020,0.1,1.3,1.2,2.7,96.8,0.5,0,"",4,"In Person",1107091,15,1458,1848,4403,2,3,1,9,0,0,7,2,7,2,1,0,0,12,3,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"3398","Spring 2020_BNAD_277","Eller College of Management","Eller Administration","BNAD_277","BNAD","277","Analytic Methods for Business","Lower Division",753,1,10,9,20,729,4,0,"Spring 2020",2020,0.1,1.3,1.2,2.7,96.8,0.5,0,"",4,"FullOnline",169461,2,48,100,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
"3399","Spring 2020_BNAD_301","Eller College of Management","Eller Administration","BNAD_301","BNAD","301","Glbl+Fncial Econ+Strtgy","Upper Division",191,1,6,3,10,180,1,0,"Spring 2020",2020,0.5,3.1,1.6,5.2,94.2,0.5,0,"",3,"FullOnline",93849,1,16,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
"3400","Spring 2020_BNAD_301","Eller College of Management","Eller Administration","BNAD_301","BNAD","301","Glbl+Fncial Econ+Strtgy","Upper Division",191,1,6,3,10,180,1,0,"Spring 2020",2020,0.5,3.1,1.6,5.2,94.2,0.5,0,"",3,"In Person",51978,1,175,190,237,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3401","Spring 2020_BNAD_302","Eller College of Management","Eller Administration","BNAD_302","BNAD","302","Human Side of Organizats","Upper Division",224,3,11,5,19,204,1,0,"Spring 2020",2020,1.3,4.9,2.2,8.5,91.1,0.4,0,"",3,"FullOnline",81236,1,32,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
"3402","Spring 2020_BNAD_302","Eller College of Management","Eller Administration","BNAD_302","BNAD","302","Human Side of Organizats","Upper Division",224,3,11,5,19,204,1,0,"Spring 2020",2020,1.3,4.9,2.2,8.5,91.1,0.4,0,"",3,"In Person",51979,1,192,185,236,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3403","Spring 2020_BNAD_303","Eller College of Management","Eller Administration","BNAD_303","BNAD","303","Market Principle/Concept/Tools","Upper Division",190,2,2,3,7,183,0,0,"Spring 2020",2020,1.1,1.1,1.6,3.7,96.3,0,0,"",3,"In Person",51980,1,190,190,240,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3404","Spring 2020_BNAD_450","Eller College of Management","Eller Administration","BNAD_450","BNAD","450","Prin Internatl Business","Upper Division",45,0,0,0,0,45,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,"In Person",51984,1,45,55,58,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"3405","Spring 2020_CALS_297B","College of Agric and Life Sci","ALVSCE Administration","CALS_297B","CALS","297B","CALS ASEMS Research","Lower Division",18,0,1,1,2,15,1,0,"Spring 2020",2020,0,5.6,5.6,11.1,83.3,5.6,0,"",1,"In Person",96939,1,18,35,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3406","Spring 2020_CHEM_101A","College of Science","Chemistry & Biochemistry - Sci","CHEM_101A","CHEM","101A","Lecture General Chem","Lower Division",128,5,9,16,30,98,0,0,"Spring 2020",2020,3.9,7,12.5,23.4,76.6,0,0,"",3,"In Person",75503,1,128,142,142,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3407","Spring 2020_CHEM_101B","College of Science","Chemistry & Biochemistry - Sci","CHEM_101B","CHEM","101B","Lecture General Chem","Lower Division",236,4,18,12,34,201,1,0,"Spring 2020",2020,1.7,7.6,5.1,14.4,85.2,0.4,0,"Y",3,"In Person",52093,1,236,300,300,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3408","Spring 2020_CHEM_102","College of Science","Chemistry & Biochemistry - Sci","CHEM_102","CHEM","102","Lab In General Chemistry","Lower Division",233,0,0,12,12,220,1,0,"Spring 2020",2020,0,0,5.2,5.2,94.4,0.4,0,"Y",1,"In Person",844616,11,233,264,11,4,4,0,1,2,0,0,3,4,2,2,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,5
"3409","Spring 2020_CHEM_141","College of Science","Chemistry & Biochemistry - Sci","CHEM_141","CHEM","141","Gen Chem I: Quantitative","Lower Division",89,3,9,2,14,74,1,0,"Spring 2020",2020,3.4,10.1,2.2,15.7,83.1,1.1,0,"",3,"In Person",87319,1,89,89,89,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3410","Spring 2020_CHEM_142","College of Science","Chemistry & Biochemistry - Sci","CHEM_142","CHEM","142","Gen Chem II: Quantitative","Lower Division",201,9,6,8,23,177,1,0,"Spring 2020",2020,4.5,3,4,11.4,88.1,0.5,0,"",3,"In Person",179307,2,201,284,284,1,1,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5
"3411","Spring 2020_CHEM_143","College of Science","Chemistry & Biochemistry - Sci","CHEM_143","CHEM","143","Gen Chem: Quantitative Lab 1","Lower Division",63,2,15,0,17,45,1,0,"Spring 2020",2020,3.2,23.8,0,27,71.4,1.6,0,"",1,"In Person",262029,3,63,72,3,0,1,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5
"3412","Spring 2020_CHEM_144","College of Science","Chemistry & Biochemistry - Sci","CHEM_144","CHEM","144","Gen Chem: Quantitative Lab II","Lower Division",198,4,9,12,25,172,1,0,"Spring 2020",2020,2,4.5,6.1,12.6,86.9,0.5,0,"",1,"In Person",785394,9,198,216,9,2,2,0,3,2,0,0,4,1,4,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,5
"3413","Spring 2020_CHEM_151","College of Science","Chemistry & Biochemistry - Sci","CHEM_151","CHEM","151","General Chemistry I","Lower Division",668,15,71,50,136,519,13,0,"Spring 2020",2020,2.2,10.6,7.5,20.4,77.7,1.9,0,"",4,"In Person",2154588,32,1336,1344,1056,6,6,2,10,8,0,1,15,9,11,1,0,0,28,4,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,5
"3414","Spring 2020_CHEM_152","College of Science","Chemistry & Biochemistry - Sci","CHEM_152","CHEM","152","General Chemistry II","Lower Division",1380,20,76,53,149,1224,7,0,"Spring 2020",2020,1.4,5.5,3.8,10.8,88.7,0.5,0,"",4,"In Person",4528307,64,2760,2775,1463,17,17,2,16,12,0,3,17,19,17,15,0,0,60,4,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,5
"3415","Spring 2020_CHEM_162","College of Science","Chemistry & Biochemistry - Sci","CHEM_162","CHEM","162","Honors Fund of Chem","Lower Division",87,0,0,1,1,86,0,0,"Spring 2020",2020,0,0,1.1,1.1,98.9,0,0,"",3,"In Person",52094,1,87,96,132,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3416","Spring 2020_CHEM_164","College of Science","Chemistry & Biochemistry - Sci","CHEM_164","CHEM","164","Honors Fund Tech of Chem","Lower Division",85,0,0,2,2,83,0,0,"Spring 2020",2020,0,0,2.4,2.4,97.6,0,0,"",1,"In Person",253237,4,85,96,4,0,2,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5
"3417","Spring 2020_CHEM_197B","College of Science","Chemistry & Biochemistry - Sci","CHEM_197B","CHEM","197B","Chemical Thinking Supplemental","Lower Division",22,0,0,1,1,21,0,0,"Spring 2020",2020,0,0,4.5,4.5,95.5,0,0,"",1,"In Person",86692,1,22,40,40,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3418","Spring 2020_CHEM_197C","College of Science","Chemistry & Biochemistry - Sci","CHEM_197C","CHEM","197C","Gen Chem II Supplementl Thnkn","Lower Division",40,0,0,4,4,36,0,0,"Spring 2020",2020,0,0,10,10,90,0,0,"",1,"In Person",87321,1,40,40,40,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3419","Spring 2020_CHEM_241A","College of Science","Chemistry & Biochemistry - Sci","CHEM_241A","CHEM","241A","Lecture Organic Chem","Lower Division",408,9,60,22,91,313,4,0,"Spring 2020",2020,2.2,14.7,5.4,22.3,76.7,1,0,"",3,"In Person",163433,2,408,430,547,1,0,1,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5
"3420","Spring 2020_CHEM_241B","College of Science","Chemistry & Biochemistry - Sci","CHEM_241B","CHEM","241B","Lecture Organic Chem","Lower Division",655,2,3,25,30,621,4,0,"Spring 2020",2020,0.3,0.5,3.8,4.6,94.8,0.6,0,"",3,"In Person",184831,3,577,780,900,1,0,1,0,1,0,2,1,2,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5
"3421","Spring 2020_CHEM_241B","College of Science","Chemistry & Biochemistry - Sci","CHEM_241B","CHEM","241B","Lecture Organic Chem","Lower Division",655,2,3,25,30,621,4,0,"Spring 2020",2020,0.3,0.5,3.8,4.6,94.8,0.6,0,"",3,"Hybrid",92712,1,77,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
"3422","Spring 2020_CHEM_243A","College of Science","Chemistry & Biochemistry - Sci","CHEM_243A","CHEM","243A","Organic Chemistry Lab I","Lower Division",269,2,0,16,18,248,3,0,"Spring 2020",2020,0.7,0,5.9,6.7,92.2,1.1,0,"",1,"In Person",668086,12,269,288,12,1,4,0,4,3,0,0,3,5,4,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,5
"3423","Spring 2020_CHEM_243B","College of Science","Chemistry & Biochemistry - Sci","CHEM_243B","CHEM","243B","Organic Chemistry Lab II","Lower Division",695,1,0,17,18,673,4,0,"Spring 2020",2020,0.1,0,2.4,2.6,96.8,0.6,0,"",1,"In Person",1711002,32,695,768,32,9,9,0,8,6,0,0,12,12,8,0,0,0,32,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,5
"3424","Spring 2020_CHEM_246B","College of Science","Chemistry & Biochemistry - Sci","CHEM_246B","CHEM","246B","Lec In Organic Chemistry","Lower Division",101,0,0,1,1,99,1,0,"Spring 2020",2020,0,0,1,1,98,1,0,"Y",3,"In Person",52152,1,101,110,142,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3425","Spring 2020_CHEM_247B","College of Science","Chemistry & Biochemistry - Sci","CHEM_247B","CHEM","247B","Organic Chemistry Lab","Lower Division",33,0,0,3,3,29,1,0,"Spring 2020",2020,0,0,9.1,9.1,87.9,3,0,"Y",2,"In Person",156462,3,33,39,3,0,1,0,2,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5
"3426","Spring 2020_CHEM_325","College of Science","Chemistry & Biochemistry - Sci","CHEM_325","CHEM","325","Analytical Chemistry","Upper Division",12,0,0,3,3,9,0,0,"Spring 2020",2020,0,0,25,25,75,0,0,"Y",2,"In Person",52160,1,12,30,40,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"3427","Spring 2020_CHEM_326","College of Science","Chemistry & Biochemistry - Sci","CHEM_326","CHEM","326","Analytical Chemistry Lab","Upper Division",10,0,0,0,0,10,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"Y",2,"In Person",52161,1,10,16,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
